Rentree_Scolaire,Region,Academie,Departement,Commune,Numero_Du_College,Denomination_Principale,Patronyme,Secteur,Nombre_D_Eleves_Total,PRIVE,PUBLIC,priporitaire
2022,GRAND-EST,NANCY-METZ,MOSELLE,KEDANGE-SUR-CANNER,0570315H,COLLEGE,DE LA CANNER,PUBLIC,632,0,1,0
2022,GRAND-EST,NANCY-METZ,MOSELLE,MARLY,0572082D,COLLEGE,JEAN MERMOZ,PUBLIC,526,0,1,0
2022,GRAND-EST,NANCY-METZ,MOSELLE,MARLY,0572754J,COLLEGE,LA LOUVIERE,PUBLIC,330,0,1,0
2022,GRAND-EST,NANCY-METZ,MOSELLE,METZ,0570127D,COLLEGE,LES HAUTS DE BLEMONT,PUBLIC,459,0,1,1
2022,GRAND-EST,NANCY-METZ,MOSELLE,METZ,0572809U,COLLEGE,GEORGES DE LA TOUR,PUBLIC,659,0,1,0
2022,GRAND-EST,NANCY-METZ,MOSELLE,METZ,0572925V,COLLEGE PRIVE,DE LA SALLE,PRIVE,943,1,0,0
2022,GRAND-EST,NANCY-METZ,MOSELLE,METZ,0573688Z,COLLEGE PRIVE,ASSOCIATION RABBI GUERSHON,PRIVE,14,1,0,0
2022,GRAND-EST,NANCY-METZ,MOSELLE,MONTIGNY-LES-METZ,0570144X,LYCEE PROFESSIONNEL,METIERS DU BATIMENT ET T.P,PUBLIC,24,0,1,0
2022,GRAND-EST,NANCY-METZ,MOSELLE,MOULINS-LES-METZ,0572477H,COLLEGE,LOUIS ARMAND,PUBLIC,300,0,1,0
2022,GRAND-EST,NANCY-METZ,MOSELLE,PELTRE,0572928Y,COLLEGE PRIVE,NOTRE DAME,PRIVE,179,1,0,0
2022,GRAND-EST,NANCY-METZ,MOSELLE,PUTTELANGE-AUX-LACS,0572183N,COLLEGE,JEAN BAPTISTE EBLE,PUBLIC,384,0,1,1
2022,GRAND-EST,NANCY-METZ,MOSELLE,REMILLY,0572013D,COLLEGE,LUCIEN POUGUE,PUBLIC,529,0,1,0
2022,GRAND-EST,NANCY-METZ,MOSELLE,SAINT-AVOLD,0570087K,LPO LYCEE DES METIERS,ET DES TECHNO INNOV. C. JULLY,PUBLIC,42,0,1,0
2022,GRAND-EST,NANCY-METZ,MOSELLE,SAINT-AVOLD,0570268G,LYCEE PROFESSIONNEL PRIVE,SAINTE CHRETIENNE,PRIVE,16,1,0,0
2022,GRAND-EST,NANCY-METZ,MOSELLE,SARRALBE,0570093S,COLLEGE,ROBERT DOISNEAU,PUBLIC,439,0,1,0
2022,GRAND-EST,NANCY-METZ,MOSELLE,SARREBOURG,0572816B,COLLEGE,MANGIN,PUBLIC,612,0,1,0
2022,GRAND-EST,NANCY-METZ,MOSELLE,SARREGUEMINES,0572021M,COLLEGE,DU HIMMELSBERG,PUBLIC,314,0,1,0
2022,GRAND-EST,NANCY-METZ,MOSELLE,TALANGE,0572174D,COLLEGE,LE BREUIL,PUBLIC,442,0,1,0
2022,GRAND-EST,NANCY-METZ,MOSELLE,THIONVILLE,0572812X,COLLEGE,HELENE BOUCHER,PUBLIC,440,0,1,0
2022,GRAND-EST,NANCY-METZ,MOSELLE,THIONVILLE,0572931B,COLLEGE PRIVE,SAINT PIERRE CHANEL,PRIVE,1318,1,0,0
2022,GRAND-EST,NANCY-METZ,MOSELLE,UCKANGE,0570318L,COLLEGE,JEAN MOULIN,PUBLIC,416,0,1,1
2022,GRAND-EST,NANCY-METZ,VOSGES,BRUYERES,0880106M,COLLEGE PRIVE,JEANNE D'ARC,PRIVE,144,1,0,0
2022,GRAND-EST,NANCY-METZ,VOSGES,ELOYES,0881371M,COLLEGE,RENE CASSIN,PUBLIC,381,0,1,0
2022,GRAND-EST,NANCY-METZ,VOSGES,EPINAL,0881119N,ETAB.REGIONAL ENSEIGNT ADAPTE,FRANCOIS GEORGIN,PUBLIC,37,0,1,0
2022,GRAND-EST,NANCY-METZ,VOSGES,EPINAL,0881146T,COLLEGE,GEORGES CLEMENCEAU,PUBLIC,723,0,1,0
2022,GRAND-EST,NANCY-METZ,VOSGES,GOLBEY,0881097P,COLLEGE,LOUIS ARMAND,PUBLIC,685,0,1,0
2022,GRAND-EST,NANCY-METZ,VOSGES,LAMARCHE,0880034J,COLLEGE,GUILLAUME DE LAMARCHE,PUBLIC,130,0,1,0
2022,GRAND-EST,NANCY-METZ,VOSGES,LIFFOL-LE-GRAND,0881103W,COLLEGE,CHARLES-EDOUARD FIXARY,PUBLIC,160,0,1,0
2022,GRAND-EST,NANCY-METZ,VOSGES,MONTHUREUX-SUR-SAONE,0881386D,COLLEGE,DU PERVIS,PUBLIC,211,0,1,0
2022,GRAND-EST,NANCY-METZ,VOSGES,NEUFCHATEAU,0880040R,LPO LYCEE DES METIERS,PIERRE ET MARIE CURIE,PUBLIC,22,0,1,0
2022,GRAND-EST,NANCY-METZ,VOSGES,PROVENCHERES-ET-COLROY,0880044V,COLLEGE,SPITZEMBERG,PUBLIC,223,0,1,0
2022,GRAND-EST,NANCY-METZ,VOSGES,RAMBERVILLERS,0880114W,COLLEGE PRIVE,SAINTE JEANNE D'ARC,PRIVE,149,1,0,0
2022,GRAND-EST,NANCY-METZ,VOSGES,RAON-L'ETAPE,0881370L,LYCEE PROFESSIONNEL,LOUIS GEISLER,PUBLIC,17,0,1,0
2022,GRAND-EST,NANCY-METZ,VOSGES,REMIREMONT,0881498A,LYCEE PROFESSIONNEL PRIVE,JEANNE D'ARC,PRIVE,16,1,0,0
2022,GRAND-EST,NANCY-METZ,VOSGES,VAGNEY,0881372N,COLLEGE,DU BAN DE VAGNEY,PUBLIC,352,0,1,0
2022,GRAND-EST,REIMS,ARDENNES,CHARLEVILLE-MEZIERES,0080011U,COLLEGE,JEAN MACE,PUBLIC,402,0,1,0
2022,GRAND-EST,REIMS,ARDENNES,CHARLEVILLE-MEZIERES,0080082W,LYCEE POLYVALENT PRIVE,SAINT PAUL,PRIVE,11,1,0,0
2022,GRAND-EST,REIMS,ARDENNES,CHARLEVILLE-MEZIERES,0080829H,COLLEGE,JEAN DE LA FONTAINE,PUBLIC,240,0,1,0
2022,GRAND-EST,REIMS,ARDENNES,CHARLEVILLE-MEZIERES,0080994M,COLLEGE PRIVE,NOTRE DAME,PRIVE,366,1,0,0
2022,GRAND-EST,REIMS,ARDENNES,FUMAY,0080017A,COLLEGE,LES AURAINS,PUBLIC,252,0,1,1
2022,GRAND-EST,REIMS,ARDENNES,RAUCOURT-ET-FLABA,0081103F,COLLEGE,RAUCOURT,PUBLIC,261,0,1,0
2022,GRAND-EST,REIMS,ARDENNES,RETHEL,0080897G,COLLEGE,ROBERT DE SORBON,PUBLIC,382,0,1,0
2022,GRAND-EST,REIMS,ARDENNES,SEDAN,0080826E,COLLEGE,LE LAC,PUBLIC,292,0,1,1
2022,GRAND-EST,REIMS,ARDENNES,SEDAN,0080995N,COLLEGE PRIVE,MABILLON,PRIVE,536,1,0,0
2022,GRAND-EST,REIMS,ARDENNES,SIGNY-L'ABBAYE,0081104G,COLLEGE,SIGNY L'ABBAYE,PUBLIC,334,0,1,0
2022,GRAND-EST,REIMS,AUBE,BRIENNE-LE-CHATEAU,0100007D,COLLEGE,JULIEN REGNIER,PUBLIC,417,0,1,0
2022,GRAND-EST,REIMS,AUBE,MESNIL-SAINT-LOUP,0100051B,COLLEGE PRIVE,ST LOUP,PRIVE,120,1,0,0
2022,GRAND-EST,REIMS,AUBE,NOGENT-SUR-SEINE,0100786A,COLLEGE,JEAN JAURES,PUBLIC,614,0,1,0
2022,GRAND-EST,REIMS,AUBE,PINEY,0100013K,COLLEGE,DES ROISES,PUBLIC,317,0,1,0
2022,GRAND-EST,REIMS,AUBE,TROYES,0100038M,COLLEGE,LES JACOBINS,PUBLIC,499,0,1,1
2022,GRAND-EST,REIMS,AUBE,TROYES,0100056G,COLLEGE PRIVE,MARGUERITE BOURGEOYS,PRIVE,244,1,0,0
2022,GRAND-EST,REIMS,HAUTE-MARNE,BOURBONNE-LES-BAINS,0520706K,COLLEGE,MONTMORENCY,PUBLIC,160,0,1,0
2022,GRAND-EST,REIMS,HAUTE-MARNE,CHALINDREY,0520794F,COLLEGE,HENRI VINCENOT,PUBLIC,175,0,1,0
2022,GRAND-EST,REIMS,HAUTE-MARNE,CHAUMONT,0520733P,COLLEGE,CAMILLE SAINT-SAENS,PUBLIC,379,0,1,0
2022,GRAND-EST,REIMS,HAUTE-MARNE,CHAUMONT,0520737U,COLLEGE,LA ROCHOTTE,PUBLIC,360,0,1,1
2022,GRAND-EST,REIMS,HAUTE-MARNE,COLOMBEY LES DEUX EGLISES,0520814C,COLLEGE,COLOMBEY LES DEUX EGLISES,PUBLIC,120,0,1,0
2022,GRAND-EST,REIMS,HAUTE-MARNE,LANGRES,0520052Z,COLLEGE,DIDEROT,PUBLIC,298,0,1,0
2022,GRAND-EST,REIMS,HAUTE-MARNE,LANGRES,0520967U,COLLEGE PRIVE,SACRE-COEUR,PRIVE,167,1,0,0
2022,GRAND-EST,REIMS,HAUTE-MARNE,SAINT-DIZIER,0521123N,COLLEGE PRIVE,DON BOSCO,PRIVE,27,1,0,0
2022,GRAND-EST,REIMS,HAUTE-MARNE,VAL-DE-MEUSE,0520023T,COLLEGE,CAMILLE FLAMMARION,PUBLIC,167,0,1,0
2022,GRAND-EST,REIMS,HAUTE-MARNE,WASSY,0520708M,COLLEGE,PAUL CLAUDEL,PUBLIC,345,0,1,0
2022,GRAND-EST,REIMS,MARNE,BLANCS-COTEAUX,0510059M,COLLEGE,EUSTACHE DESCHAMPS,PUBLIC,326,0,1,0
2022,GRAND-EST,REIMS,MARNE,CHALONS-EN-CHAMPAGNE,0511711H,COLLEGE PRIVE,ST ETIENNE,PRIVE,234,1,0,0
2022,GRAND-EST,REIMS,MARNE,EPERNAY,0510068X,LPO LYCEE DES METIERS,EUROPEEN STEPHANE HESSEL,PUBLIC,23,0,1,0
2022,GRAND-EST,REIMS,MARNE,FERE-CHAMPENOISE,0510022X,COLLEGE,STEPHANE MALLARME,PUBLIC,261,0,1,0
2022,GRAND-EST,REIMS,MARNE,FISMES,0511176B,COLLEGE PRIVE,STE MACRE,PRIVE,262,1,0,0
2022,GRAND-EST,REIMS,MARNE,PONTFAVERGER-MORONVILLIERS,0510030F,COLLEGE,PIERRE SOUVERVILLE,PUBLIC,332,0,1,0
2022,GRAND-EST,REIMS,MARNE,REIMS,0511138K,COLLEGE PRIVE,NOTRE-DAME,PRIVE,821,1,0,0
2022,GRAND-EST,REIMS,MARNE,REIMS,0511146U,LYCEE POLYVALENT PRIVE DES MET,ST JEAN-BAPTISTE  DE LA SALLE,PRIVE,22,1,0,0
2022,GRAND-EST,REIMS,MARNE,REIMS,0511799D,COLLEGE PRIVE,ST JOSEPH,PRIVE,461,1,0,0
2022,GRAND-EST,REIMS,MARNE,REIMS,0511802G,COLLEGE,GEORGES BRAQUE,PUBLIC,352,0,1,1
2022,GRAND-EST,REIMS,MARNE,SERMAIZE-LES-BAINS,0510052E,COLLEGE,LOUIS PASTEUR,PUBLIC,409,0,1,1
2022,GRAND-EST,REIMS,MARNE,SEZANNE,0510053F,LYCEE POLYVALENT,LA FONTAINE DU VE,PUBLIC,19,0,1,0
2022,GRAND-EST,REIMS,MARNE,SEZANNE,0510054G,COLLEGE,LA FONTAINE DU VE,PUBLIC,496,0,1,0
2022,GRAND-EST,REIMS,MARNE,TINQUEUX,0511187N,COLLEGE,PAULETTE BILLA,PUBLIC,731,0,1,0
2022,GRAND-EST,REIMS,MARNE,VITRY-LE-FRANCOIS,0511256N,COLLEGE,LES INDES,PUBLIC,450,0,1,1
2022,GRAND-EST,STRASBOURG,BAS-RHIN,BARR,0673006D,COLLEGE,DU TORENBERG-HEILIGENSTEIN,PUBLIC,408,0,1,0
2022,GRAND-EST,STRASBOURG,BAS-RHIN,BISCHHEIM,0671822S,COLLEGE,LAMARTINE,PUBLIC,549,0,1,1
2022,GRAND-EST,STRASBOURG,BAS-RHIN,BISCHWILLER,0672130B,COLLEGE,ANDRE MAUROIS,PUBLIC,910,0,1,1
2022,GRAND-EST,STRASBOURG,BAS-RHIN,BOUXWILLER,0672076T,COLLEGE,DU BASTBERG,PUBLIC,571,0,1,0
2022,GRAND-EST,STRASBOURG,BAS-RHIN,DIEMERINGEN,0671741D,COLLEGE,DE L'EICHEL,PUBLIC,279,0,1,0
2022,GRAND-EST,STRASBOURG,BAS-RHIN,HAGUENAU,0670024M,LP LYCEE DES METIERS,ANDRE SIEGFRIED,PUBLIC,24,0,1,0
2022,GRAND-EST,STRASBOURG,BAS-RHIN,HAGUENAU,0671509B,LPO LYCEE DES METIERS,HEINRICH-NESSEL,PUBLIC,24,0,1,0
2022,GRAND-EST,STRASBOURG,BAS-RHIN,INGWILLER,0670035Z,COLLEGE,OLYMPE DE GOUGES,PUBLIC,301,0,1,0
2022,GRAND-EST,STRASBOURG,BAS-RHIN,LA WANTZENAU,0671689X,COLLEGE,ANDRE MALRAUX,PUBLIC,570,0,1,0
2022,GRAND-EST,STRASBOURG,BAS-RHIN,OBERNAI,0670050R,LP LYCEE DES METIERS,PAUL-EMILE VICTOR,PUBLIC,24,0,1,0
2022,GRAND-EST,STRASBOURG,BAS-RHIN,PFULGRIESHEIM,0672193V,COLLEGE,DE LA SOUFFEL,PUBLIC,536,0,1,0
2022,GRAND-EST,STRASBOURG,BAS-RHIN,SCHILTIGHEIM,0670062D,LYCEE PROFESSIONNEL,ARISTIDE BRIAND,PUBLIC,22,0,1,0
2022,GRAND-EST,STRASBOURG,BAS-RHIN,SCHILTIGHEIM,0672602P,LYCEE PROFESSIONNEL PRIVE,CHARLES DE FOUCAULD,PRIVE,22,1,0,0
2022,GRAND-EST,STRASBOURG,BAS-RHIN,SELESTAT,0671832C,LYCEE POLYVALENT,JEAN-BAPTISTE SCHWILGUE,PUBLIC,24,0,1,0
2022,GRAND-EST,STRASBOURG,BAS-RHIN,STRASBOURG,0670129B,LYCEE PROFESSIONNEL,JEAN GEILER,PUBLIC,24,0,1,0
2022,GRAND-EST,STRASBOURG,BAS-RHIN,STRASBOURG,0671692A,COLLEGE,SOLIGNAC,PUBLIC,405,0,1,1
2022,GRAND-EST,STRASBOURG,BAS-RHIN,STRASBOURG,0671907J,COLLEGE,HANS ARP,PUBLIC,810,0,1,1
2022,GRAND-EST,STRASBOURG,BAS-RHIN,STRASBOURG,0671958P,COLLEGE,FOCH,PUBLIC,504,0,1,0
2022,GRAND-EST,STRASBOURG,BAS-RHIN,STRASBOURG,0672129A,COLLEGE,LOUIS PASTEUR,PUBLIC,538,0,1,0
2022,GRAND-EST,STRASBOURG,BAS-RHIN,STRASBOURG,0672306T,COLLEGE PRIVE,LE GYMNASE L.BERGER  J. STURM,PRIVE,721,1,0,0
2022,GRAND-EST,STRASBOURG,BAS-RHIN,STRASBOURG,0672806L,LYCEE POLYVALENT,MARCEL RUDLOFF,PUBLIC,24,0,1,0
2022,GRAND-EST,STRASBOURG,HAUT-RHIN,BUHL,0682018Z,COLLEGE,DU HUGSTEIN,PUBLIC,392,0,1,0
2022,GRAND-EST,STRASBOURG,HAUT-RHIN,BURNHAUPT-LE-HAUT,0682017Y,COLLEGE,NATHAN KATZ,PUBLIC,587,0,1,0
2022,GRAND-EST,STRASBOURG,HAUT-RHIN,CARSPACH,0680154Y,LYCEE PROFESSIONNEL DES METIER,INSTITUT SONNENBERG,PRIVE,36,1,0,0
2022,GRAND-EST,STRASBOURG,HAUT-RHIN,COLMAR,0680009R,COLLEGE,PFEFFEL,PUBLIC,509,0,1,1
2022,GRAND-EST,STRASBOURG,HAUT-RHIN,COLMAR,0680084X,COLLEGE,MOLIERE,PUBLIC,552,0,1,1
2022,GRAND-EST,STRASBOURG,HAUT-RHIN,COLMAR,0681656F,LYCEE PROFESSIONNEL PRIVE,INSTITUTION SAINT JEAN,PRIVE,56,1,0,0
2022,GRAND-EST,STRASBOURG,HAUT-RHIN,GUEBWILLER,0681318N,COLLEGE,MATHIAS GRUNEWALD,PUBLIC,675,0,1,0
2022,GRAND-EST,STRASBOURG,HAUT-RHIN,HABSHEIM,0681713T,COLLEGE,HENRI ULRICH,PUBLIC,310,0,1,0
2022,GRAND-EST,STRASBOURG,HAUT-RHIN,ILLZACH,0681757R,COLLEGE,ANNE FRANK,PUBLIC,334,0,1,0
2022,GRAND-EST,STRASBOURG,HAUT-RHIN,INGERSHEIM,0681654D,COLLEGE,CITE SCOL. LAZARE DE SCHWENDI,PUBLIC,454,0,1,0
2022,GRAND-EST,STRASBOURG,HAUT-RHIN,KAYSERSBERG VIGNOBLE,0680022E,COLLEGE,ALBERT SCHWEITZER,PUBLIC,227,0,1,0
2022,GRAND-EST,STRASBOURG,HAUT-RHIN,KINGERSHEIM,0681369U,COLLEGE,EMILE ZOLA,PUBLIC,565,0,1,0
2022,GRAND-EST,STRASBOURG,HAUT-RHIN,MASEVAUX-NIEDERBRUCK,0681265F,COLLEGE,CONRAD ALEXANDRE GERARD,PUBLIC,468,0,1,0
2022,GRAND-EST,STRASBOURG,HAUT-RHIN,MULHOUSE,0680037W,LP LYCEE DES METIERS,CHARLES STOESSEL,PUBLIC,23,0,1,0
2022,GRAND-EST,STRASBOURG,HAUT-RHIN,MULHOUSE,0681284B,COLLEGE,WOLF,PUBLIC,460,0,1,1
2022,GRAND-EST,STRASBOURG,HAUT-RHIN,MUNSTER,0681539D,COLLEGE,FREDERIC HARTMANN,PUBLIC,585,0,1,0
2022,GRAND-EST,STRASBOURG,HAUT-RHIN,PULVERSHEIM,0681801N,LPO LYCEE DES METIERS,CHARLES DE GAULLE,PUBLIC,21,0,1,0
2022,GRAND-EST,STRASBOURG,HAUT-RHIN,RIEDISHEIM,0680112C,COLLEGE,LEON GAMBETTA,PUBLIC,467,0,1,0
2022,GRAND-EST,STRASBOURG,HAUT-RHIN,RIXHEIM,0680129W,COLLEGE,CAPITAINE DREYFUS,PUBLIC,697,0,1,0
2022,GRAND-EST,STRASBOURG,HAUT-RHIN,ROUFFACH,0680139G,FPR COLLEGE SAINT JOSEPH,ECOLE ET COLLEGE PRIVES,PRIVE,349,1,0,0
2022,GRAND-EST,STRASBOURG,HAUT-RHIN,SAINTE-MARIE-AUX-MINES,0680068E,LYCEE POLYVALENT,LOUISE WEISS,PUBLIC,14,0,1,0
2022,GRAND-EST,STRASBOURG,HAUT-RHIN,SAINTE-MARIE-AUX-MINES,0681394W,COLLEGE,JEAN-GEORGES REBER,PUBLIC,361,0,1,0
2022,GRAND-EST,STRASBOURG,HAUT-RHIN,WINTZENHEIM,0681365P,COLLEGE,JACQUES PREVERT,PUBLIC,526,0,1,0
2022,GUADELOUPE,GUADELOUPE,GUADELOUPE,BAIE-MAHAULT,9710040S,COLLEGE,MAURICE SATINEAU,PUBLIC,949,0,1,0
2022,GUADELOUPE,GUADELOUPE,GUADELOUPE,BAIE-MAHAULT,9710057K,COLLEGE PRIVE,ST JOSEPH DE CLUNY,PRIVE,738,1,0,0
2022,GUADELOUPE,GUADELOUPE,GUADELOUPE,BAIE-MAHAULT,9710593T,LYCEE PROFESSIONNEL PRIVE,ST JOSEPH DE CLUNY,PRIVE,23,1,0,0
2022,GUADELOUPE,GUADELOUPE,GUADELOUPE,BASSE-TERRE,9710061P,COLLEGE PRIVE,LES PERSEVERANTS,PRIVE,126,1,0,0
2022,GUADELOUPE,GUADELOUPE,GUADELOUPE,DESHAIES,9710643X,COLLEGE,FELIX ALADIN FLEMIN,PUBLIC,190,0,1,0
2022,GUADELOUPE,GUADELOUPE,GUADELOUPE,GRAND-BOURG,9711012Y,LYCEE POLYVALENT,HYACINTHE BASTARAUD,PUBLIC,6,0,1,0
2022,GUADELOUPE,GUADELOUPE,GUADELOUPE,LES ABYMES,9711046K,LPO LYCEE DES METIERS,CHEVALIER DE SAINT-GEORGES,PUBLIC,20,0,1,0
2022,GUADELOUPE,GUADELOUPE,GUADELOUPE,MORNE-A-L'EAU,9710709U,LYCEE PROFESSIONNEL,GERTY ARCHIMEDE,PUBLIC,11,0,1,0
2022,GUADELOUPE,GUADELOUPE,GUADELOUPE,PETIT-BOURG,9710016R,COLLEGE,FELIX EBOUE,PUBLIC,924,0,1,0
2022,GUADELOUPE,GUADELOUPE,GUADELOUPE,POINTE-A-PITRE,9710661S,COLLEGE,NESTOR DE KERMADEC,PUBLIC,273,0,1,1
2022,GUADELOUPE,GUADELOUPE,GUADELOUPE,POINTE-A-PITRE,9710987W,COLLEGE PRIVE,MAITRISE DE MASSABIELLE,PRIVE,648,1,0,0
2022,GUADELOUPE,GUADELOUPE,GUADELOUPE,POINTE-A-PITRE,9710988X,COLLEGE PRIVE,LA PERSEVERANCE,PRIVE,345,1,0,0
2022,GUADELOUPE,GUADELOUPE,GUADELOUPE,SAINT-BARTHELEMY,9710035L,COLLEGE,MIREILLE CHOISY,PUBLIC,354,0,1,0
2022,GUADELOUPE,GUADELOUPE,GUADELOUPE,TROIS-RIVIERES,9710707S,COLLEGE,LES ROCHES GRAVEES,PUBLIC,342,0,1,0
2022,GUYANE,GUYANE,GUYANE,CAMOPI,9730451C,COLLEGE,PAUL SUITMAN,PUBLIC,125,0,1,1
2022,GUYANE,GUYANE,GUYANE,CAYENNE,9730132F,COLLEGE PRIVE,EXTERNAT SAINT JOSEPH,PRIVE,578,1,0,0
2022,GUYANE,GUYANE,GUYANE,MATOURY,9730536V,COLLEGE PRIVE,SAINT-PIERRE,PRIVE,350,1,0,0
2022,GUYANE,GUYANE,GUYANE,SAINT-LAURENT-DU-MARONI,9730497C,COLLEGE PRIVE,CECILE CHEVIET,PRIVE,262,1,0,0
2022,GUYANE,GUYANE,GUYANE,SINNAMARY,9730145V,COLLEGE,ELIE CASTOR,PUBLIC,227,0,1,1
2022,HAUTS-DE-FRANCE,AMIENS,AISNE,ANIZY-LE-GRAND,0020002S,COLLEGE,LOUIS SANDRAS,PUBLIC,517,0,1,0
2022,HAUTS-DE-FRANCE,AMIENS,AISNE,BOHAIN-EN-VERMANDOIS,0020007X,COLLEGE,HENRI MATISSE,PUBLIC,407,0,1,1
2022,HAUTS-DE-FRANCE,AMIENS,AISNE,BOHAIN-EN-VERMANDOIS,0020498F,LYCEE PROF PRIVE DES METIERS,SAINTE SOPHIE,PRIVE,8,1,0,0
2022,HAUTS-DE-FRANCE,AMIENS,AISNE,CHAUNY,0020469Z,COLLEGE PRIVE,SAINT CHARLES,PRIVE,224,1,0,0
2022,HAUTS-DE-FRANCE,AMIENS,AISNE,CHAUNY,0021906L,LYCEE PROF PRIVE DES METIERS,SAINT CHARLES,PRIVE,18,1,0,0
2022,HAUTS-DE-FRANCE,AMIENS,AISNE,CRECY-SUR-SERRE,0021721K,COLLEGE,CHARLES BRAZIER,PUBLIC,380,0,1,0
2022,HAUTS-DE-FRANCE,AMIENS,AISNE,FONTAINE-LES-VERVINS,0020470A,COLLEGE PRIVE,SAINT JOSEPH,PRIVE,189,1,0,0
2022,HAUTS-DE-FRANCE,AMIENS,AISNE,FRESNOY-LE-GRAND,0021661V,COLLEGE,VILLARD DE HONNECOURT,PUBLIC,368,0,1,0
2022,HAUTS-DE-FRANCE,AMIENS,AISNE,GAUCHY,0021494N,COLLEGE,PAUL ELUARD,PUBLIC,438,0,1,0
2022,HAUTS-DE-FRANCE,AMIENS,AISNE,GUISE,0020030X,COLLEGE,CAMILLE DESMOULINS,PUBLIC,366,0,1,1
2022,HAUTS-DE-FRANCE,AMIENS,AISNE,GUISE,0021479X,LP LYCEE DES METIERS,FRANCOISE DOLTO,PUBLIC,18,0,1,0
2022,HAUTS-DE-FRANCE,AMIENS,AISNE,HIRSON,0020484R,COLLEGE PRIVE,DE L ENFANT JESUS,PRIVE,128,1,0,0
2022,HAUTS-DE-FRANCE,AMIENS,AISNE,LAON,0020034B,LYCEE POLYVALENT,PIERRE MECHAIN,PUBLIC,24,0,1,0
2022,HAUTS-DE-FRANCE,AMIENS,AISNE,LAON,0020471B,COLLEGE PRIVE,LA PROVIDENCE,PRIVE,221,1,0,0
2022,HAUTS-DE-FRANCE,AMIENS,AISNE,LAON,0021598B,COLLEGE,JEAN MERMOZ,PUBLIC,642,0,1,0
2022,HAUTS-DE-FRANCE,AMIENS,AISNE,LAON,0021685W,COLLEGE,LES FRERES LE NAIN,PUBLIC,610,0,1,0
2022,HAUTS-DE-FRANCE,AMIENS,AISNE,MARLE,0021778X,COLLEGE,JACQUES PREVERT,PUBLIC,268,0,1,0
2022,HAUTS-DE-FRANCE,AMIENS,AISNE,SAINS-RICHAUMONT,0020044M,COLLEGE,QUENTIN DE LA TOUR,PUBLIC,164,0,1,0
2022,HAUTS-DE-FRANCE,AMIENS,AISNE,SAINT-QUENTIN,0020055Z,COLLEGE,GABRIEL HANOTAUX,PUBLIC,413,0,1,1
2022,HAUTS-DE-FRANCE,AMIENS,AISNE,SAINT-QUENTIN,0020076X,COLLEGE,JEAN MOULIN,PUBLIC,299,0,1,1
2022,HAUTS-DE-FRANCE,AMIENS,AISNE,SOISSONS,0021525X,COLLEGE PRIVE,SAINT PAUL,PRIVE,722,1,0,0
2022,HAUTS-DE-FRANCE,AMIENS,AISNE,SOISSONS,0021535H,COLLEGE,LAMARTINE,PUBLIC,396,0,1,0
2022,HAUTS-DE-FRANCE,AMIENS,OISE,AUNEUIL,0601799E,COLLEGE,LE POINT DU JOUR,PUBLIC,496,0,1,0
2022,HAUTS-DE-FRANCE,AMIENS,OISE,BEAUVAIS,0601139M,COLLEGE PRIVE,NOTRE DAME,PRIVE,589,1,0,0
2022,HAUTS-DE-FRANCE,AMIENS,OISE,BEAUVAIS,0601190T,COLLEGE,CHARLES FAUQUEUX,PUBLIC,646,0,1,1
2022,HAUTS-DE-FRANCE,AMIENS,OISE,BREUIL-LE-VERT,0601834T,COLLEGE,JACQUES YVES COUSTEAU,PUBLIC,717,0,1,0
2022,HAUTS-DE-FRANCE,AMIENS,OISE,CHAUMONT-EN-VEXIN,0600012M,COLLEGE,SAINT EXUPERY,PUBLIC,357,0,1,0
2022,HAUTS-DE-FRANCE,AMIENS,OISE,CHAUMONT-EN-VEXIN,0601882V,COLLEGE,GUY DE MAUPASSANT,PUBLIC,559,0,1,0
2022,HAUTS-DE-FRANCE,AMIENS,OISE,GUISCARD,0602004C,COLLEGE,CONSTANT BOURGEOIS,PUBLIC,305,0,1,0
2022,HAUTS-DE-FRANCE,AMIENS,OISE,MERU,0601718S,COLLEGE,PIERRE MENDES FRANCE,PUBLIC,433,0,1,1
2022,HAUTS-DE-FRANCE,AMIENS,OISE,NOGENT-SUR-OISE,0600036N,COLLEGE,EDOUARD HERRIOT,PUBLIC,536,0,1,1
2022,HAUTS-DE-FRANCE,AMIENS,OISE,NOGENT-SUR-OISE,0601179F,COLLEGE,MARCELIN BERTHELOT,PUBLIC,720,0,1,1
2022,HAUTS-DE-FRANCE,AMIENS,OISE,SAINTE-GENEVIEVE,0601938F,COLLEGE,LEONARD DE VINCI,PUBLIC,570,0,1,0
2022,HAUTS-DE-FRANCE,AMIENS,OISE,SENLIS,0600049C,LP LYCEE DES METIERS,AMYOT D INVILLE,PUBLIC,17,0,1,0
2022,HAUTS-DE-FRANCE,AMIENS,OISE,SENLIS,0601150Z,COLLEGE PRIVE,ANNE-MARIE JAVOUHEY,PRIVE,1000,1,0,0
2022,HAUTS-DE-FRANCE,AMIENS,OISE,THOUROTTE,0601446W,COLLEGE,CLOTAIRE BAUJOIN,PUBLIC,646,0,1,0
2022,HAUTS-DE-FRANCE,AMIENS,OISE,VERBERIE,0601407D,COLLEGE,D ARAMONT,PUBLIC,524,0,1,0
2022,HAUTS-DE-FRANCE,AMIENS,SOMME,ACHEUX-EN-AMIENOIS,0800003U,COLLEGE,EDMEE JARLAUD,PUBLIC,274,0,1,0
